Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Profit Margin,Shipping Days,Order Size,Profit Category,Order Year,Order Month,Sales % Total,Sales % Region,Running Sales,Previous Sale
926,US-2021-111500-CHO-MIL-31000,2021-08-17,2027-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2004,Small,Medium,2021,August,0.011461125660275448,0.07304270278677014,12820.809999999976,15.0
925,US-2021-111500-CHO-TRI-54000,2021-08-17,2027-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2004,Medium,Medium,2021,August,0.0185141260665988,0.11799205834785945,12847.059999999976,16.25
924,US-2021-111500-CHO-FUD-51000,2021-08-17,2027-02-11,Standard Class,111500,United States,Little Rock,Arkansas,72209,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2004,Small,Low,2021,August,0.010156320585105629,0.06472707200796862,12861.459999999975,26.25
2125,US-2022-111507-CHO-SCR-58000,2022-02-06,2027-08-06,Standard Class,111507,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2007,Small,Low,2022,February,0.007617240438829222,0.023325363114350652,30086.23,
3064,US-2022-111514-CHO-TRI-54000,2022-08-31,2028-02-23,First Class,111514,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2002,Medium,Medium,2022,August,0.0185141260665988,0.05669359090293561,42506.64000000004,
3065,US-2022-111514-CHO-SCR-58000,2022-08-31,2028-02-23,First Class,111514,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2002,Small,Medium,2022,August,0.012695400731382034,0.03887560519058442,42553.89000000004,26.25
3068,US-2022-111514-CHO-SCR-58000,2022-08-31,2028-02-23,First Class,111514,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2002,Small,Low,2022,August,0.002539080146276407,0.007775121038116883,42557.49000000004,18.0
3069,US-2022-111514-OTH-GUM-21000,2022-08-31,2028-02-23,First Class,111514,United States,San Francisco,California,94122,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,52.0,2002,Small,Low,2022,August,0.002644875152371257,0.008099084414705087,42590.49000000004,3.6
6807,US-2023-111528-CHO-SCR-58000,2023-12-30,2029-06-21,Same Day,111528,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2000,Small,Medium,2023,December,0.010156320585105629,0.031100484152467533,94642.78000000001,
6803,US-2023-111528-CHO-MIL-31000,2023-12-30,2029-06-21,Same Day,111528,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2000,Small,Low,2023,December,0.0022922251320550897,0.007019206492744409,94713.82,14.4
9583,US-2024-111556-CHO-MIL-31000,2024-11-20,2030-05-15,First Class,111556,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2002,Small,Low,2024,November,0.0068766753961652695,0.023666633978392727,133059.46000000008,
9567,US-2024-111556-CHO-SCR-58000,2024-11-20,2030-05-15,First Class,111556,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2002,Small,Low,2024,November,0.005078160292552814,0.017476898937890017,133091.8600000001,9.75
9580,US-2024-111556-CHO-SCR-58000,2024-11-20,2030-05-15,First Class,111556,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7,69.44444444444444,2002,Medium,Medium,2024,November,0.01777356102393485,0.06116914628261505,133127.8600000001,7.2
9577,US-2024-111556-CHO-SCR-58000,2024-11-20,2030-05-15,First Class,111556,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2002,Small,Low,2024,November,0.007617240438829222,0.026215348406835023,133255.6400000001,25.2
6110,US-2023-111563-CHO-FUD-51000,2023-11-04,2029-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,66.66666666666666,2004,Small,Low,2023,November,0.010156320585105629,0.04494718705521013,84957.65000000013,
6112,US-2023-111563-CHO-MIL-31000,2023-11-04,2029-04-30,Standard Class,111563,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2004,Small,Low,2023,November,0.0068766753961652695,0.03043299123529852,84967.40000000013,14.4
9105,US-2024-111577-CHO-TRI-54000,2024-10-16,2030-04-13,Standard Class,111577,United States,Scottsdale,Arizona,85254,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2005,Medium,Medium,2024,October,0.0185141260665988,0.05669359090293561,126356.76000000002,
7238,US-2024-111591-CHO-SCR-58000,2024-03-21,2029-09-15,Standard Class,111591,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2004,Small,Low,2024,March,0.007617240438829222,0.023325363114350652,100572.64000000001,
7242,US-2024-111591-CHO-FUD-51000,2024-03-21,2029-09-15,Standard Class,111591,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2004,Medium,Medium,2024,March,0.015234480877658444,0.046650726228701304,100594.24000000002,10.8
7244,US-2024-111591-CHO-MIL-31000,2024-03-21,2029-09-15,Standard Class,111591,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,64.92307692307692,2004,Medium,Medium,2024,March,0.01604557592438563,0.049134445449210855,100616.99000000002,21.6
7247,US-2024-111591-CHO-TRI-54000,2024-03-21,2029-09-15,Standard Class,111591,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2004,Small,Low,2024,March,0.010579500609485029,0.03239633765882035,100696.70000000003,22.75
6785,US-2023-111605-CHO-TRI-54000,2023-12-27,2029-06-24,Standard Class,111605,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2006,Small,Low,2023,December,0.002644875152371257,0.016856008335408495,94412.60000000002,
3827,US-2022-111612-CHO-TRI-54000,2022-11-28,2028-05-24,Standard Class,111612,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2004,Small,Low,2022,November,0.005289750304742514,0.018205103060302097,52969.54000000001,
3821,US-2022-111612-CHO-MIL-31000,2022-11-28,2028-05-24,Standard Class,111612,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2004,Small,Medium,2022,November,0.011461125660275448,0.039444389963987886,52985.79000000001,7.5
8050,US-2024-111647-CHO-MIL-31000,2024-07-03,2029-12-28,Standard Class,111647,United States,Plano,Texas,75023,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2004,Small,Low,2024,July,0.009168900528220359,0.0405773216470647,111358.08000000009,
5036,US-2023-111682-CHO-MIL-31000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,64.92307692307692,2001,Small,Low,2023,June,0.0022922251320550897,0.007888877992797576,69596.44000000012,
5046,US-2023-111682-CHO-FUD-51000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,66.66666666666666,2001,Medium,Medium,2023,June,0.015234480877658444,0.05243069681367005,69618.04000000012,3.25
5044,US-2023-111682-CHO-MIL-31000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2001,Small,Medium,2023,June,0.011461125660275448,0.039444389963987886,69634.29000000012,21.6
5041,US-2023-111682-CHO-NUT-13000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2001,Small,Low,2023,June,0.004922994283613701,0.016942882581454488,69641.27000000012,16.25
5038,US-2023-111682-CHO-MIL-31000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,64.92307692307692,2001,Small,Low,2023,June,0.009168900528220359,0.0315555119711903,69654.27000000012,6.98
5047,US-2023-111682-CHO-MIL-31000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2001,Small,Low,2023,June,0.004584450264110179,0.01577775598559515,69672.02000000012,13.0
5032,US-2023-111682-CHO-SCR-58000,2023-06-17,2028-12-08,First Class,111682,United States,Troy,New York,12180,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2001,Small,Medium,2023,June,0.012695400731382034,0.04369224734472504,69697.22000000012,6.5
9704,US-2024-111689-CHO-SCR-58000,2024-11-30,2030-05-25,Second Class,111689,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2002,Small,Low,2024,November,0.007617240438829222,0.026215348406835023,135031.7600000003,
9699,US-2024-111689-CHO-MIL-31000,2024-11-30,2030-05-25,Second Class,111689,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,64.92307692307693,2002,Small,Medium,2024,November,0.011461125660275448,0.039444389963987886,135061.0100000003,10.8
4754,US-2023-111696-CHO-MIL-31000,2023-05-08,2028-10-30,First Class,111696,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2002,Small,Low,2023,May,0.0068766753961652695,0.021057619478233223,65449.65000000008,
2777,US-2022-111703-CHO-NUT-13000,2022-07-02,2027-12-30,Standard Class,111703,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2007,Small,Low,2022,July,0.007384491425420551,0.04706197527246052,38424.620000000046,
2774,US-2022-111703-CHO-MIL-31000,2022-07-02,2027-12-30,Standard Class,111703,United States,Hollywood,Florida,33021,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2007,Small,Low,2022,July,0.0068766753961652695,0.04382562167206208,38491.970000000045,10.47
9053,US-2024-111717-CHO-MIL-31000,2024-10-10,2030-04-08,Standard Class,111717,United States,Aurora,Illinois,60505,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2006,Small,Low,2024,October,0.0068766753961652695,0.03043299123529852,125579.60000000002,
6834,US-2024-111738-CHO-SCR-58000,2024-01-03,2029-06-29,Standard Class,111738,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2004,Small,Low,2024,January,0.007617240438829222,0.023325363114350652,95108.99999999999,
6835,US-2024-111738-CHO-TRI-54000,2024-01-03,2029-06-29,Standard Class,111738,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,30.0,8,19.6,10.4,65.33333333333334,2004,Medium,Medium,2024,January,0.021159001218970058,0.0647926753176407,95138.99999999999,10.8
9337,US-2024-111745-CHO-NUT-13000,2024-11-05,2030-04-29,First Class,111745,United States,Farmington,New Mexico,87401,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,71.34670487106017,2001,Small,Low,2024,November,0.0024614971418068505,0.0075375478952855336,129544.11000000004,
8086,US-2024-111759-CHO-FUD-51000,2024-07-08,2030-01-02,Standard Class,111759,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2004,Small,Low,2024,July,0.005078160292552814,0.015550242076233766,111854.79000000012,
684,US-2021-111773-CHO-MIL-31000,2021-06-29,2026-12-24,Standard Class,111773,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2004,Small,Low,2021,June,0.0068766753961652695,0.023666633978392727,9455.75999999999,
4134,US-2022-111780-CHO-SCR-58000,2022-12-25,2028-06-21,Second Class,111780,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2005,Small,Medium,2022,December,0.012695400731382034,0.03887560519058442,57134.15,
4128,US-2022-111780-CHO-FUD-51000,2022-12-25,2028-06-21,Second Class,111780,United States,San Diego,California,92037,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2005,Small,Low,2022,December,0.007617240438829222,0.023325363114350652,57196.62000000001,18.0
4130,US-2022-111780-CHO-SCR-58000,2022-12-25,2028-06-21,Second Class,111780,United States,San Diego,California,92037,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,69.44444444444444,2005,Small,Low,2022,December,0.007617240438829222,0.023325363114350652,57265.33000000002,10.8
5886,US-2023-111794-CHO-FUD-51000,2023-10-01,2029-03-23,Same Day,111794,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2000,Small,Low,2023,October,0.002539080146276407,0.011236796763802532,81453.8000000001,
5887,US-2023-111794-CHO-FUD-51000,2023-10-01,2029-03-23,Same Day,111794,United States,Amarillo,Texas,79109,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2000,Small,Low,2023,October,0.007617240438829222,0.0337103902914076,81464.60000000011,3.6
10005,US-2024-111808-CHO-FUD-51000,2024-12-16,2030-06-12,Standard Class,111808,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2004,Small,Medium,2024,December,0.012695400731382034,0.056183983819012656,139388.39000000028,
7095,US-2024-111815-CHO-SCR-58000,2024-03-03,2029-08-31,Standard Class,111815,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2007,Small,Low,2024,March,0.002539080146276407,0.011236796763802532,98638.40999999999,
7101,US-2024-111815-CHO-TRI-54000,2024-03-03,2029-08-31,Standard Class,111815,United States,Dearborn Heights,Michigan,48127,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2007,Small,Low,2024,March,0.005289750304742514,0.02340999325792194,98645.90999999999,3.6
2261,US-2022-111829-CHO-TRI-54000,2022-03-19,2027-09-10,First Class,111829,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,65.33333333333333,2001,Medium,Medium,2022,March,0.0185141260665988,0.05669359090293561,31667.30000000001,
2258,US-2022-111829-CHO-TRI-54000,2022-03-19,2027-09-10,First Class,111829,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2001,Small,Low,2022,March,0.005289750304742514,0.016198168829410175,31706.650000000012,26.25
2259,US-2022-111829-OTH-LIC-15000,2022-03-19,2027-09-10,First Class,111829,United States,Seattle,Washington,98115,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,50.0,2001,Small,High,2022,March,0.042318002437940115,0.1295853506352814,31827.820000000014,7.5
396,US-2021-111857-CHO-TRI-54000,2021-04-23,2026-10-17,Second Class,111857,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2003,Small,Low,2021,April,0.002644875152371257,0.008099084414705087,5544.759999999995,
2724,US-2022-111864-OTH-KAZ-38000,2022-06-19,2027-12-10,Same Day,111864,United States,Philadelphia,Pennsylvania,19134,Other,Atlantic,OTH-KAZ-38000,Kazookles,6.5,2,0.5,6.0,7.6923076923076925,2000,Small,Low,2022,June,0.004584450264110179,0.01577775598559515,37856.420000000064,
218,US-2021-111871-CHO-FUD-51000,2021-03-18,2026-09-11,Second Class,111871,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,36.0,10,24.0,12.0,66.66666666666666,2003,Medium,Medium,2021,March,0.025390801462764068,0.07775121038116883,2926.03,
435,US-2021-111899-CHO-MIL-31000,2021-05-04,2026-10-26,First Class,111899,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2001,Medium,Medium,2021,May,0.013753350792330539,0.06086598247059704,6006.279999999994,
433,US-2021-111899-CHO-MIL-31000,2021-05-04,2026-10-26,First Class,111899,United States,Houston,Texas,77036,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2001,Small,Low,2021,May,0.004584450264110179,0.02028866082353235,6064.169999999995,19.5
5348,US-2023-111913-CHO-MIL-31000,2023-08-04,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2002,Small,Low,2023,August,0.0068766753961652695,0.021057619478233223,73999.48000000014,
5352,US-2023-111913-CHO-TRI-54000,2023-08-04,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2002,Small,Low,2023,August,0.005289750304742514,0.016198168829410175,74006.98000000014,9.75
5346,US-2023-111913-CHO-MIL-31000,2023-08-04,2029-01-26,Second Class,111913,United States,Sacramento,California,95823,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,64.92307692307693,2002,Small,Low,2023,August,0.0068766753961652695,0.021057619478233223,74016.73000000014,7.5
9167,US-2024-111920-CHO-TRI-54000,2024-10-22,2030-04-18,Standard Class,111920,United States,Tulsa,Oklahoma,74133,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2004,Small,Low,2024,October,0.010579500609485029,0.04681998651584388,127336.10000000008,
3669,US-2022-111927-CHO-FUD-51000,2022-11-14,2028-05-11,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,66.66666666666666,2005,Small,Low,2022,November,0.007617240438829222,0.026215348406835023,50809.01,
3671,US-2022-111927-CHO-MIL-31000,2022-11-14,2028-05-11,Standard Class,111927,United States,Dover,Delaware,19901,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,64.92307692307692,2005,Small,Low,2022,November,0.004584450264110179,0.01577775598559515,50846.44,10.8
438,US-2021-111934-CHO-TRI-54000,2021-05-05,2026-10-28,First Class,111934,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,65.33333333333334,2002,Small,Low,2021,May,0.005289750304742514,0.03371201667081699,6103.819999999994,
439,US-2021-111934-CHO-FUD-51000,2021-05-05,2026-10-28,First Class,111934,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2,66.66666666666666,2002,Small,Low,2021,May,0.002539080146276407,0.016181768001992156,6107.419999999995,7.5
6759,US-2023-111941-CHO-NUT-13000,2023-12-25,2029-06-19,Second Class,111941,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2003,Small,Low,2023,December,0.004922994283613701,0.016942882581454488,93952.11000000002,
3634,US-2022-111948-OTH-GUM-21000,2022-11-11,2028-05-03,Same Day,111948,United States,Detroit,Michigan,48234,Other,Interior,OTH-GUM-21000,Wonka Gum,8.75,7,4.55,4.2,52.0,2000,Medium,Low,2022,November,0.006171375355532934,0.02731165880090893,50254.22,
3633,US-2022-111948-CHO-FUD-51000,2022-11-11,2028-05-03,Same Day,111948,United States,Detroit,Michigan,48234,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,66.66666666666666,2000,Small,Low,2022,November,0.005078160292552814,0.022473593527605064,50261.42,8.75
1249,US-2021-111962-CHO-SCR-58000,2021-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2005,Small,Low,2021,September,0.005078160292552814,0.015550242076233766,17545.26999999998,
1256,US-2021-111962-CHO-TRI-54000,2021-09-29,2027-03-27,Standard Class,111962,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,65.33333333333333,2005,Small,Medium,2021,September,0.013224375761856286,0.04049542207352543,17564.01999999998,7.2
4402,US-2023-111976-CHO-NUT-13000,2023-03-08,2028-09-01,Standard Class,111976,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,71.34670487106017,2004,Small,Low,2023,March,0.004922994283613701,0.016942882581454488,60755.38000000008,
4406,US-2023-111976-CHO-TRI-54000,2023-03-08,2028-09-01,Standard Class,111976,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,65.33333333333334,2004,Small,Low,2023,March,0.010579500609485029,0.036410206120604194,60924.07000000009,6.98
3598,US-2022-111990-CHO-MIL-31000,2022-11-08,2028-05-05,Standard Class,111990,United States,Houston,Texas,77095,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84,64.92307692307693,2005,Medium,Medium,2022,November,0.013753350792330539,0.06086598247059704,49753.42999999998,
8896,US-2024-112004-CHO-SCR-58000,2024-09-25,2030-03-21,First Class,112004,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,69.44444444444444,2003,Small,Low,2024,September,0.005078160292552814,0.017476898937890017,123188.39000000003,
8891,US-2024-112004-CHO-SCR-58000,2024-09-25,2030-03-21,First Class,112004,United States,Chester,Pennsylvania,19013,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,69.44444444444444,2003,Small,Medium,2024,September,0.012695400731382034,0.04369224734472504,123206.39000000003,7.2
2974,US-2022-112014-CHO-NUT-13000,2022-08-13,2028-02-10,Standard Class,112014,United States,Yucaipa,California,92399,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,71.34670487106017,2007,Small,Medium,2022,August,0.01230748570903425,0.037687739476427666,41173.59000000003,
5328,US-2023-112025-CHO-NUT-13000,2023-07-30,2029-01-24,Standard Class,112025,United States,Houston,Texas,77070,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2005,Small,Low,2023,July,0.007384491425420551,0.03268035058805903,73740.82000000015,
7275,US-2024-112039-CHO-NUT-13000,2024-03-25,2029-09-19,Standard Class,112039,United States,San Antonio,Texas,78207,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,71.34670487106017,2004,Small,Low,2024,March,0.007384491425420551,0.03268035058805903,100914.31000000004,
3426,US-2022-112053-CHO-SCR-58000,2022-10-11,2028-04-04,Second Class,112053,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,69.44444444444444,2002,Small,Low,2022,October,0.002539080146276407,0.008738449468945008,47309.67,
6512,US-2023-112060-CHO-TRI-54000,2023-12-04,2029-05-31,Standard Class,112060,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,65.33333333333334,2005,Small,Low,2023,December,0.002644875152371257,0.008099084414705087,90353.1800000001,
4596,US-2023-112102-CHO-SCR-58000,2023-04-12,2028-10-06,Standard Class,112102,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,69.44444444444444,2004,Small,Medium,2023,April,0.010156320585105629,0.06472707200796862,63434.25000000008,
4599,US-2023-112102-CHO-FUD-51000,2023-04-12,2028-10-06,Standard Class,112102,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,66.66666666666666,2004,Small,Medium,2023,April,0.012695400731382034,0.08090884000996076,63452.25000000008,14.4
